DATE,STATION,LATITUDE,LONGITUDE,PRCP
2013-05-13,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2013-05-14,US1NYSR0022,43.126838684082,-73.8785858154297,0.3
2013-05-15,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-05-16,US1NYSR0022,43.126838684082,-73.8785858154297,5.3
2013-05-17,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-05-19,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-05-20,US1NYSR0022,43.126838684082,-73.8785858154297,6.4
2013-05-21,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2013-05-22,US1NYSR0022,43.126838684082,-73.8785858154297,30.7
2013-05-23,US1NYSR0022,43.126838684082,-73.8785858154297,2.3
2013-05-24,US1NYSR0022,43.126838684082,-73.8785858154297,8.6
2013-05-25,US1NYSR0022,43.126838684082,-73.8785858154297,24.6
2013-05-26,US1NYSR0022,43.126838684082,-73.8785858154297,8.4
2013-05-27,US1NYSR0022,43.126838684082,-73.8785858154297,0.3
2013-05-29,US1NYSR0022,43.126838684082,-73.8785858154297,3.8
2013-05-30,US1NYSR0022,43.126838684082,-73.8785858154297,13.5
2013-06-01,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-06-02,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-06-03,US1NYSR0022,43.126838684082,-73.8785858154297,9.1
2013-06-04,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-06-05,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-06-06,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-06-07,US1NYSR0022,43.126838684082,-73.8785858154297,30.7
2013-06-08,US1NYSR0022,43.126838684082,-73.8785858154297,30.5
2013-06-10,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-06-11,US1NYSR0022,43.126838684082,-73.8785858154297,29.2
2013-06-13,US1NYSR0022,43.126838684082,-73.8785858154297,
2013-06-14,US1NYSR0022,43.126838684082,-73.8785858154297,30.2
2013-06-15,US1NYSR0022,43.126838684082,-73.8785858154297,4.6
2013-06-17,US1NYSR0022,43.126838684082,-73.8785858154297,1.3
2013-06-18,US1NYSR0022,43.126838684082,-73.8785858154297,21.1
2013-06-19,US1NYSR0022,43.126838684082,-73.8785858154297,0.8
2013-06-20,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-06-21,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-06-22,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-06-24,US1NYSR0022,43.126838684082,-73.8785858154297,0.8
2013-06-25,US1NYSR0022,43.126838684082,-73.8785858154297,2.0
2013-06-29,US1NYSR0022,43.126838684082,-73.8785858154297,1.3
2013-07-01,US1NYSR0022,43.126838684082,-73.8785858154297,2.5
2013-07-02,US1NYSR0022,43.126838684082,-73.8785858154297,9.4
2013-07-03,US1NYSR0022,43.126838684082,-73.8785858154297,74.9
2013-07-04,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-07-08,US1NYSR0022,43.126838684082,-73.8785858154297,
2013-07-09,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2013-07-14,US1NYSR0022,43.126838684082,-73.8785858154297,
2013-07-15,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-07-16,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-07-18,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-07-19,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-07-23,US1NYSR0022,43.126838684082,-73.8785858154297,
2013-07-24,US1NYSR0022,43.126838684082,-73.8785858154297,27.9
2013-07-25,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-07-26,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-07-29,US1NYSR0022,43.126838684082,-73.8785858154297,
2013-07-30,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-08-01,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-08-02,US1NYSR0022,43.126838684082,-73.8785858154297,7.9
2013-08-03,US1NYSR0022,43.126838684082,-73.8785858154297,1.0
2013-08-05,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-08-06,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-08-07,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-08-08,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-08-09,US1NYSR0022,43.126838684082,-73.8785858154297,8.9
2013-08-13,US1NYSR0022,43.126838684082,-73.8785858154297,
2013-08-14,US1NYSR0022,43.126838684082,-73.8785858154297,27.9
2013-08-15,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2013-08-16,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-08-19,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-08-21,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-08-22,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-08-23,US1NYSR0022,43.126838684082,-73.8785858154297,1.5
2013-08-24,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-08-26,US1NYSR0022,43.126838684082,-73.8785858154297,0.8
2013-09-09,US1NYSR0022,43.126838684082,-73.8785858154297,
2013-09-10,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-09-11,US1NYSR0022,43.126838684082,-73.8785858154297,14.0
2013-09-12,US1NYSR0022,43.126838684082,-73.8785858154297,2.3
2013-09-13,US1NYSR0022,43.126838684082,-73.8785858154297,6.4
2013-09-14,US1NYSR0022,43.126838684082,-73.8785858154297,8.9
2013-09-15,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-09-16,US1NYSR0022,43.126838684082,-73.8785858154297,2.0
2013-09-18,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-09-19,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-09-20,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-09-21,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-09-22,US1NYSR0022,43.126838684082,-73.8785858154297,10.9
2013-09-23,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-09-25,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-09-26,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-09-27,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-09-28,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-09-30,US1NYSR0022,43.126838684082,-73.8785858154297,
2013-10-01,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-10-02,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-10-03,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-10-04,US1NYSR0022,43.126838684082,-73.8785858154297,2.8
2013-10-05,US1NYSR0022,43.126838684082,-73.8785858154297,23.4
2013-10-06,US1NYSR0022,43.126838684082,-73.8785858154297,18.5
2013-10-07,US1NYSR0022,43.126838684082,-73.8785858154297,7.4
2013-10-08,US1NYSR0022,43.126838684082,-73.8785858154297,16.0
2013-10-09,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-10-10,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-10-11,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-10-13,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-10-14,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-10-16,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-10-17,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2013-10-18,US1NYSR0022,43.126838684082,-73.8785858154297,11.9
2013-10-20,US1NYSR0022,43.126838684082,-73.8785858154297,1.5
2013-10-21,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2013-10-22,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-10-23,US1NYSR0022,43.126838684082,-73.8785858154297,1.8
2013-10-24,US1NYSR0022,43.126838684082,-73.8785858154297,0.3
2013-10-25,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2013-10-26,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-10-27,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-10-28,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-10-30,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-10-31,US1NYSR0022,43.126838684082,-73.8785858154297,0.3
2013-11-01,US1NYSR0022,43.126838684082,-73.8785858154297,39.6
2013-11-02,US1NYSR0022,43.126838684082,-73.8785858154297,9.7
2013-11-03,US1NYSR0022,43.126838684082,-73.8785858154297,0.8
2013-11-04,US1NYSR0022,43.126838684082,-73.8785858154297,0.3
2013-11-05,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-11-06,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-11-07,US1NYSR0022,43.126838684082,-73.8785858154297,6.1
2013-11-08,US1NYSR0022,43.126838684082,-73.8785858154297,3.8
2013-11-09,US1NYSR0022,43.126838684082,-73.8785858154297,0.3
2013-11-11,US1NYSR0022,43.126838684082,-73.8785858154297,
2013-11-12,US1NYSR0022,43.126838684082,-73.8785858154297,2.0
2013-11-13,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-11-14,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-11-16,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-11-17,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-11-18,US1NYSR0022,43.126838684082,-73.8785858154297,14.2
2013-11-19,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2013-11-20,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-11-21,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-11-22,US1NYSR0022,43.126838684082,-73.8785858154297,3.3
2013-11-23,US1NYSR0022,43.126838684082,-73.8785858154297,1.3
2013-11-24,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-11-25,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-11-26,US1NYSR0022,43.126838684082,-73.8785858154297,1.5
2013-11-27,US1NYSR0022,43.126838684082,-73.8785858154297,32.8
2013-11-28,US1NYSR0022,43.126838684082,-73.8785858154297,5.3
2013-11-30,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-01,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-02,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-03,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-04,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-05,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-06,US1NYSR0022,43.126838684082,-73.8785858154297,10.4
2013-12-07,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2013-12-08,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-09,US1NYSR0022,43.126838684082,-73.8785858154297,2.5
2013-12-10,US1NYSR0022,43.126838684082,-73.8785858154297,0.8
2013-12-11,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-12,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-13,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-14,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-15,US1NYSR0022,43.126838684082,-73.8785858154297,22.1
2013-12-16,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2013-12-17,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-18,US1NYSR0022,43.126838684082,-73.8785858154297,4.8
2013-12-19,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-20,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-21,US1NYSR0022,43.126838684082,-73.8785858154297,2.8
2013-12-22,US1NYSR0022,43.126838684082,-73.8785858154297,17.8
2013-12-24,US1NYSR0022,43.126838684082,-73.8785858154297,1.8
2013-12-26,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-27,US1NYSR0022,43.126838684082,-73.8785858154297,2.3
2013-12-28,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-29,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2013-12-30,US1NYSR0022,43.126838684082,-73.8785858154297,13.7
2013-12-31,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-01-01,US1NYSR0022,43.126838684082,-73.8785858154297,0.8
2014-01-02,US1NYSR0022,43.126838684082,-73.8785858154297,4.3
2014-01-03,US1NYSR0022,43.126838684082,-73.8785858154297,11.4
2014-01-04,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-01-05,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-01-06,US1NYSR0022,43.126838684082,-73.8785858154297,6.9
2014-01-07,US1NYSR0022,43.126838684082,-73.8785858154297,10.9
2014-01-08,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-01-11,US1NYSR0022,43.126838684082,-73.8785858154297,
2014-01-12,US1NYSR0022,43.126838684082,-73.8785858154297,17.0
2014-01-13,US1NYSR0022,43.126838684082,-73.8785858154297,0.3
2014-01-14,US1NYSR0022,43.126838684082,-73.8785858154297,5.6
2014-01-15,US1NYSR0022,43.126838684082,-73.8785858154297,8.1
2014-01-16,US1NYSR0022,43.126838684082,-73.8785858154297,2.5
2014-01-17,US1NYSR0022,43.126838684082,-73.8785858154297,1.3
2014-01-18,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-01-19,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-01-20,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-01-21,US1NYSR0022,43.126838684082,-73.8785858154297,0.3
2014-01-22,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-01-23,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-01-24,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-01-25,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-01-26,US1NYSR0022,43.126838684082,-73.8785858154297,8.4
2014-01-27,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-01-28,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-01-29,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-01-30,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-01-31,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-02-01,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-02-02,US1NYSR0022,43.126838684082,-73.8785858154297,3.6
2014-02-03,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-02-05,US1NYSR0022,43.126838684082,-73.8785858154297,9.7
2014-02-06,US1NYSR0022,43.126838684082,-73.8785858154297,13.0
2014-02-07,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-02-10,US1NYSR0022,43.126838684082,-73.8785858154297,1.5
2014-02-11,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-02-12,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-02-13,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-02-14,US1NYSR0022,43.126838684082,-73.8785858154297,31.0
2014-02-15,US1NYSR0022,43.126838684082,-73.8785858154297,1.3
2014-02-16,US1NYSR0022,43.126838684082,-73.8785858154297,1.3
2014-02-17,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-02-18,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-02-19,US1NYSR0022,43.126838684082,-73.8785858154297,3.6
2014-02-20,US1NYSR0022,43.126838684082,-73.8785858154297,3.0
2014-02-21,US1NYSR0022,43.126838684082,-73.8785858154297,22.6
2014-02-22,US1NYSR0022,43.126838684082,-73.8785858154297,5.8
2014-02-23,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-02-24,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-02-25,US1NYSR0022,43.126838684082,-73.8785858154297,0.8
2014-02-26,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-02-27,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-02-28,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-03-01,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-02,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-04,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-06,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-03-07,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-08,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-09,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-10,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-11,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-12,US1NYSR0022,43.126838684082,-73.8785858154297,2.8
2014-03-13,US1NYSR0022,43.126838684082,-73.8785858154297,26.9
2014-03-14,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-15,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-16,US1NYSR0022,43.126838684082,-73.8785858154297,0.3
2014-03-17,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-19,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-20,US1NYSR0022,43.126838684082,-73.8785858154297,10.9
2014-03-21,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-03-22,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-23,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-24,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-25,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-26,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-27,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-03-28,US1NYSR0022,43.126838684082,-73.8785858154297,5.8
2014-03-29,US1NYSR0022,43.126838684082,-73.8785858154297,11.7
2014-03-30,US1NYSR0022,43.126838684082,-73.8785858154297,28.2
2014-03-31,US1NYSR0022,43.126838684082,-73.8785858154297,2.8
2014-04-01,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-04-02,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-04-03,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-04-04,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-04-05,US1NYSR0022,43.126838684082,-73.8785858154297,15.0
2014-04-06,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-04-07,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-04-08,US1NYSR0022,43.126838684082,-73.8785858154297,10.4
2014-04-09,US1NYSR0022,43.126838684082,-73.8785858154297,1.8
2014-04-10,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-04-12,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-04-13,US1NYSR0022,43.126838684082,-73.8785858154297,4.1
2014-04-14,US1NYSR0022,43.126838684082,-73.8785858154297,0.3
2014-04-15,US1NYSR0022,43.126838684082,-73.8785858154297,0.3
2014-04-16,US1NYSR0022,43.126838684082,-73.8785858154297,24.4
2014-04-17,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-04-18,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-04-19,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-04-20,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-04-21,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-04-22,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-04-23,US1NYSR0022,43.126838684082,-73.8785858154297,1.3
2014-04-24,US1NYSR0022,43.126838684082,-73.8785858154297,1.0
2014-04-25,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-04-26,US1NYSR0022,43.126838684082,-73.8785858154297,14.5
2014-04-27,US1NYSR0022,43.126838684082,-73.8785858154297,0.8
2014-04-28,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-04-29,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-04-30,US1NYSR0022,43.126838684082,-73.8785858154297,9.9
2014-05-01,US1NYSR0022,43.126838684082,-73.8785858154297,25.7
2014-05-02,US1NYSR0022,43.126838684082,-73.8785858154297,3.3
2014-05-03,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-05-04,US1NYSR0022,43.126838684082,-73.8785858154297,4.1
2014-05-05,US1NYSR0022,43.126838684082,-73.8785858154297,0.8
2014-05-06,US1NYSR0022,43.126838684082,-73.8785858154297,0.3
2014-05-07,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-05-08,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-05-09,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-05-10,US1NYSR0022,43.126838684082,-73.8785858154297,5.8
2014-05-11,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-05-12,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-05-13,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-05-14,US1NYSR0022,43.126838684082,-73.8785858154297,3.3
2014-05-15,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-05-16,US1NYSR0022,43.126838684082,-73.8785858154297,1.0
2014-05-17,US1NYSR0022,43.126838684082,-73.8785858154297,32.0
2014-05-18,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-05-20,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-05-21,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-05-22,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-05-23,US1NYSR0022,43.126838684082,-73.8785858154297,5.6
2014-05-24,US1NYSR0022,43.126838684082,-73.8785858154297,4.6
2014-05-27,US1NYSR0022,43.126838684082,-73.8785858154297,
2014-05-28,US1NYSR0022,43.126838684082,-73.8785858154297,9.7
2014-05-31,US1NYSR0022,43.126838684082,-73.8785858154297,
2014-06-01,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-06-02,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-06-03,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-06-04,US1NYSR0022,43.126838684082,-73.8785858154297,15.2
2014-06-05,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-06-06,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-06-08,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-06-09,US1NYSR0022,43.126838684082,-73.8785858154297,4.1
2014-06-10,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-06-11,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-06-12,US1NYSR0022,43.126838684082,-73.8785858154297,13.2
2014-06-13,US1NYSR0022,43.126838684082,-73.8785858154297,31.0
2014-06-14,US1NYSR0022,43.126838684082,-73.8785858154297,47.2
2014-06-15,US1NYSR0022,43.126838684082,-73.8785858154297,0.5
2014-06-16,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-06-17,US1NYSR0022,43.126838684082,-73.8785858154297,0.0
2014-06-18,US1NYSR0022,43.126838684082,-73.8785858154297,9.7
